"AceA" "AceA_fungi" "AceB" "AceB_fungi" "Acetylglucosaminidase" "Alpha_galactosidase_fungi" "AmyA" "Amyx" "Ara" "Axe" "Cda" "Cdh" "Cellobiase" "Chitin_deacetylase_fungi" "Chitinase" "Cutinase" "Endoglucanase" "Endopolygalacturonase_fungi" "Exoglucanase" "Exopolygalacturonase_fungi" "Glucoamylase" "Glx" "Inulinase" "Isopullulanase" "Lactase_fungi" "Ligninase" "Limeh" "Lmo" "Mannanase" "Mnp" "NplT" "Pec_Cdeg" "Pectinase (pectate_lyase)" "Pel_Cdeg" "Phenol_oxidase" "Phospholipase_A2_fungi" "Phospholipase_C_fungi" "Phospholipase_D_fungi" "Pme" "Pme_Cdeg" "Pula" "RgaE" "Rgh" "Rgl" "Tannase_Cdeg" "Vana" "Vdh" "Xylanase"
"8N2018" 158.093706088891 21.2782983967134 293.084260905733 10.5088263888132 181.235485139663 19.7579229671343 1813.5474573498 0 200.713400898738 41.9122664742555 125.072330303071 28.3444439648852 189.220580250732 10.5294065285397 577.58122693188 143.493968051936 195.958040307499 18.3434767003095 72.283094184325 28.3400404484354 72.5973724373609 42.3002351626353 0 20.020234369088 0 31.3365479897382 91.7977644486325 10.2309240745564 70.2171377247683 40.1577721860651 93.2972511601863 29.0395521798581 42.2985636078456 0 168.054671559408 61.9352026993431 45.7225693606144 19.3102386115285 113.605986030589 10.4108158393698 93.5846188001722 80.10949814838 9.34265529121344 73.0504743976561 47.9130277483072 147.713584535986 39.504791676253 213.886599086831
"16soil11N" 194.995003020448 21.3337827667159 389.674954106296 13.529992888245 200.262480186165 28.6610416802101 1844.17105225657 0 244.837165754607 31.6758921707677 144.123264367763 40.8326465645013 191.27956105195 18.3488316805967 682.858068065823 151.877103707511 170.052716698811 11.2897018532676 61.8440182986775 30.3295936500805 92.3039881799011 64.6128093065135 0 13.0875826615475 24.9452451462826 31.0976439076315 95.7861645319126 12.4749457935724 101.888188605573 31.8120340273241 62.3074981046818 51.2840928821292 60.333952347837 5.64668135666111 182.935569288471 37.0421304572938 39.0385066013461 18.0376896800777 95.7125991616733 12.073672017754 104.778794903992 98.9649279910253 16.091368445005 72.7943852825072 32.4300963516826 138.678542579227 59.0087134306135 248.524187704693
"16soil13N" 206.284708506765 21.989147620091 405.570379687925 19.3891316816258 220.378591143409 28.257055719244 1844.90617542687 0 259.125835256302 32.3166357258374 141.483924115137 46.1488798010016 191.421033871247 18.754023499823 671.381603690498 145.708383027872 149.599053338348 11.2076000731309 67.075275551963 19.7624831166777 82.4739082128475 66.1000962086981 0 13.1572213141733 21.2613247948888 31.2662570151353 95.7595002227089 6.86731420139981 98.7318450105078 26.8920809531074 63.4645327362241 40.9423533787966 60.0405119319821 6.02441887970579 184.804944335446 37.8228225131733 39.0185662276387 13.2289394021154 101.298751182514 7.263520682368 99.950098921696 100.10649616744 16.2804530748324 64.3073111089751 32.878866885004 140.913693693458 59.4657383812362 250.553103770072
"16soil24N" 197.579342179925 20.6825747252664 407.828576276171 23.6929195157782 213.904569235573 27.377691389999 1878.03631554916 0 276.288138041181 30.5272870832622 151.148282710501 39.5338188691855 210.34626559619 17.8846592620147 669.598923640045 147.823291687462 155.30241863653 5.72225728183523 64.7805445939012 29.0544179453626 98.0848015053913 62.6558501437121 0 12.4816742978001 25.0580442610404 30.1612136096847 91.7767074121036 11.935768627151 100.527065390418 31.5945630969606 61.6530301542986 48.7353575840556 57.3445942449284 5.54496060882841 192.1071367244 35.7794151420205 37.6904584821215 17.0836990052201 93.1503512563389 7.20009561093652 117.059805423 97.4939812198973 15.1608936134617 80.5603392894873 31.1140941010727 139.038716194326 56.969330027325 250.160481648496
"16soil8N" 198.197044808015 22.9179009798571 350.334009671204 25.7415761665188 192.603208187811 25.1433666604547 1808.9138665589 0 241.483444806863 34.0338173027535 160.117720010148 38.2213281419516 195.29365579822 13.7465697648515 615.679881160068 156.303706878023 154.708622033891 11.7542123456386 54.6571125567348 21.7081620355335 81.5151869224092 63.8357901709196 0 14.2418660201089 5.59079147866311 33.9210891330867 78.0911174458004 13.5458397610067 93.8029368515156 22.9503212588143 67.4281748603956 45.6354358410037 54.4446737776563 6.13070139818908 169.709102260308 39.5892827490199 41.6752454344869 13.9958311724289 90.418324364259 7.64806193639312 88.3714651308754 77.8173679014254 12.2556850747429 79.5890868772248 34.946801849435 130.877247419737 59.4253452948953 246.67076503057
"17soil11N" 172.206871959786 19.739050128785 291.538259665386 17.8161948639692 190.006336221505 14.7197330708841 1688.06080379631 0 246.214010377539 27.2935206129015 158.920720417174 32.4390745439513 181.46048882345 17.0717380721063 528.52985291888 142.374287217566 151.192318743245 7.69152778743799 51.4476543617104 20.5571188691867 73.995896224489 57.0532653379744 0 17.4941001811968 0 23.6487026851748 80.215014688614 15.2356870522228 91.6040249900326 26.5892114470578 55.7647073436177 33.7305455786532 60.0976403566713 7.8417006530362 135.786344080118 47.6125446404037 46.0239411402141 10.2714162655673 87.5485020096601 9.62234787907041 86.6444030677642 79.96271930348 0 62.5877684773774 36.2737463993888 129.320406735759 36.4365010571194 217.736230907812
"17soil13N" 180.803006561463 20.7124405023393 368.897078516873 18.72899759725 214.70278608658 22.3567394996757 1831.9030308299 0 254.540819608909 31.2895799456164 163.112473435188 41.0090953790366 193.302719993494 13.0625411719331 631.071040496153 144.003683708831 170.517741934349 5.84944524781173 55.8881394023511 26.3241365039146 78.5627067865846 55.8468945222313 0 13.9096293501355 20.1011521872412 29.975101923807 88.3390817824102 12.40001655737 92.5856034992461 26.5330288991251 54.9233641912314 52.0528381149282 50.9952794137863 5.86202954933747 163.138789144955 37.5222733052481 35.0006118933198 27.7201516181826 91.1107943975915 12.745382368777 121.554002112263 88.608983906335 20.2987686083767 82.9968572454858 28.3094700233311 134.1828752486 54.05311295462 232.053937747901
"17soil24N" 191.175030292878 20.2371922712117 363.952730708673 22.7352276842651 214.597288154754 26.3445714340611 1845.06291779043 0 275.06100448634 29.1908457770516 167.640937710615 42.3426145525388 203.667459530335 12.7264967669865 667.333631155682 149.716452138688 170.395496793061 10.3856378225779 58.2948203234832 30.5177824034271 83.4889902564531 59.6440308304526 0 13.4744020727305 24.1786058051087 28.1677960234502 84.6829764944899 11.9449827852525 108.413638987052 30.7256607786963 62.6340663573294 50.6101706114493 53.3590743486653 5.53723474260552 187.018153971391 36.0831260850009 38.8564808065611 26.4810572490628 96.1060749016634 17.5308747408645 116.220116634972 95.4577721907528 19.8271930052002 82.6515765626127 27.5536152425241 132.88879028213 54.6471626098452 247.26346377544
"17soil8N" 169.461961758409 22.0154924369439 357.022242040876 14.4670947032518 189.964520085601 23.012712269274 1784.08490813112 0 246.471188442688 27.885595013877 154.063674556245 37.4631414139331 184.256122766263 19.273951951108 603.397857911056 146.944329590595 176.600766178509 6.11543366501423 59.538281278794 28.2794931264399 72.2853317932968 58.9414843204391 0 14.5600455490566 5.31827126896069 26.0804547787659 82.2676429327359 12.7904848339356 86.3945196779916 27.4561543015154 58.18242830564 39.7796215720462 59.5291345059749 6.19673788633063 178.364905419403 39.356055322452 37.2683016359523 13.439340935401 100.134704619809 18.9899678172231 109.505386552984 77.7695618792736 10.930823307493 85.3175924674821 29.767735581024 129.931250467513 51.081173228608 227.81718389811
"18soil11N" 161.355846588906 23.8680390538293 324.867570890817 15.6472310878499 176.932989164678 31.1910077880702 1764.42478143746 0 219.124691087851 22.5299559262316 150.554890013045 32.7700071140865 171.324759300743 8.62161895207951 585.667535747643 155.058990154792 139.757205065111 6.74907202430008 62.7719439273911 23.674547065241 70.498410453014 62.2083983766574 0 15.0204127735037 5.83392230740923 26.8874717062352 88.4760778952852 7.1843567240647 91.4009072988703 23.8482669467289 61.2045217948765 41.6392098638111 63.5847857649128 6.56578221820064 166.012088158046 41.6792530923404 39.3453841394632 20.7245146569117 84.0737676092901 8.55558333949842 95.0588263225777 83.1331074879063 6.05573437563513 65.8413503158383 31.1099532498621 132.830814630557 49.2223677539846 223.260796642758
"18soil13N" 190.038574539498 20.7695384453367 387.295760113645 18.5649468033616 201.308930306926 21.8836909521196 1830.99535646416 0 258.09239879339 29.9141011939983 163.414540186056 40.3360812074174 188.186905804811 13.0649035951111 623.014997927806 146.237163507448 176.272894708774 10.7250484247156 54.8700643777867 30.4899602204544 81.1596520073352 59.9637911592313 0 13.5412638250688 24.3770875396386 24.0342232500392 92.1617989566471 11.7931164979929 104.708507013225 30.4162862478621 57.6287043585479 50.575828734046 54.226270341332 5.82212862138269 181.349472969905 36.7163155094093 39.0388170471138 27.4060506108249 96.2392037192968 12.5743987961982 113.227173092885 101.826237470793 19.3014835654593 83.1756457546676 27.6572241731456 127.577942299357 51.9984431455013 239.598965062902
"18soil24N" 185.049608222212 20.2744000791864 354.949146462185 23.4257560866728 190.543112548895 26.9450591135233 1831.07246022905 0 253.57639246322 29.7869675915006 162.253678718791 38.5361225179346 195.063649605917 18.2684758339898 659.734190380667 151.43871706427 167.436025719248 10.8187110042821 64.814665316585 30.1883190872785 90.5399852077071 54.4715676776774 0 13.548652749996 24.5413017568927 28.5665167588464 87.1669488924114 12.4493023583357 100.163614597324 26.2168039654799 63.9516454319897 50.5860205899234 59.0958297226219 5.66114537707579 183.31723964637 36.8372758852465 33.8749440756373 27.519697333499 88.527452264445 18.1160461555185 109.609550851845 92.5501851205623 20.4425754741389 82.8932981467501 28.1222754562434 132.064059963592 55.6033109041583 232.823638561811
"18soil8N" 155.875342451545 23.3203141032594 325.909372026496 15.513937607807 175.984449014985 25.3782902567341 1736.92714216391 0 239.121209176493 29.2663829573426 150.031667984235 35.2975328864573 178.628674638823 14.9686063933019 555.639130435736 150.815170964146 165.370428217405 6.71423408433506 56.5729713228339 17.6693235951192 89.1753866014035 55.4033148009341 0 15.8251313116736 19.5638382221201 27.9668551218809 76.4230413999782 7.50189536226559 92.6584551400483 23.8591982054199 61.8975842850942 48.1118866909829 57.6504517404936 6.47587432200288 144.470076192732 42.1017482997974 39.6497936499098 14.4366478918081 97.2777363958611 8.57941182932011 96.7805634204523 72.7864454901162 6.24984021334976 53.8412055229378 32.1081486154253 126.606866985135 42.1540835072065 199.144525139529
"19N2016" 168.401400526835 20.3798202663511 353.918327633003 18.310112219795 226.58024516423 35.4146572314545 1825.82961038263 0 226.416369477948 24.6348752297935 157.764128707551 33.117576500516 190.229966559334 13.2259705202825 618.285362545372 149.894713311587 177.534326399084 15.335356879737 77.5728288234684 34.2670257004968 77.6969106637578 57.6521104095068 0 12.4221100369729 9.77234936405173 28.1755337432846 70.0987785462108 6.24296581641717 95.140922531453 35.5042882292884 68.6268717569167 39.3848270643076 56.1042121470066 5.33742272655153 191.180137233717 40.4397191645186 31.7596709465656 20.9131363884376 91.4123507852332 11.6658271423095 104.486643096879 77.5392008638271 27.6619556780944 66.8705121675148 31.1069580638463 141.833193963209 53.2831393060776 239.246783583678
"19N2017" 160.172635593194 15.9694884772622 365.07693607269 13.7017848984028 221.425390046993 31.4664801308272 1790.39395816582 0 202.676717693829 31.3839602182585 145.471438380965 33.3236491661009 204.984217684712 8.12683744970736 544.361884052413 166.614741710824 180.780469980932 13.7607055048416 68.9500709439745 27.6670194870445 84.8148904215852 49.6510114061224 0 16.4680969854351 0 35.2251128832729 92.4624157575382 7.46234955379707 83.3622767000248 29.5358086375347 80.326088674796 27.9515716042014 53.4221575108596 6.16550576092271 184.061315598278 44.6894675770471 31.5279064187486 13.0316628582276 83.9802243602364 14.8267500152106 98.2683739916518 87.8132794522928 7.23572429944372 55.0837035852336 36.0871733411554 135.18939604183 42.2944980107569 167.431567185906
"19N2018" 193.562389830406 21.7532141614923 336.518651231505 13.8695443061852 214.211959521219 38.2594094517138 1766.37526610038 0 213.88965869028 30.209854600847 167.97470141212 32.3064842520139 199.801309215482 7.61498369526434 577.988200976419 145.930009792746 182.117125110399 13.7827822217528 91.2672297474804 35.5761865155552 83.7504714754985 49.0659877304145 0 14.763175878005 0 32.840375341938 84.0431687794785 6.94328737673833 76.7463242010795 29.3422416242329 78.3573913161315 47.1282301331471 48.7370830506754 5.64207410838371 166.911012339726 37.8310265581021 47.6538435068113 13.7408174057606 97.9194539965984 14.9335355859258 94.74480485057 88.3629463619148 21.705472652558 74.3704844378272 33.8653792548117 131.094516181054 60.9898606939603 215.377296234557
"23N2016" 175.321591102134 20.0479687949584 341.5100636646 17.6538536995544 224.856489967049 36.1878380676028 1796.58414868979 0 223.366985749698 24.0581228534958 164.280782318224 33.3535662995442 193.184901807417 12.1681764247759 617.20432201657 150.133669511782 192.322048874109 15.7934436012011 82.1047784157733 34.4582885882697 87.4794794699924 57.8087325173082 0 12.0215710505005 9.94502544708932 28.2832483227995 78.6508609234325 6.19824538822776 94.7640685940987 35.893651624073 70.7087233074657 40.2185854256456 63.0384390582787 5.16709274539613 199.78414065138 40.8129867620465 35.5423370636693 24.5143412232554 90.5440123726491 11.3121162774367 103.923672263643 82.4405423239146 29.0884963068096 71.9629933774896 30.0252252719968 148.194727597207 58.4476854668902 243.641219008667
"23N2017" 164.561029972475 26.2977617125263 397.750327885335 12.4319624576248 207.534877571907 11.7376786637814 1847.69878941993 0 161.599453111908 38.3768961604287 136.933174800214 24.7522196582146 221.20242900132 12.9141528131695 564.530857024678 175.402010877491 162.875393176529 12.4943932897218 72.65127341917 0 98.5406343907698 38.6754306214936 0 25.1267552855196 0 37.9098247901924 98.5468594169814 12.7741579947771 77.7226212170176 37.4492387212429 74.7702417954765 24.7068117752525 63.3452170777843 0 135.851249190162 74.8539921305263 52.4436670598442 11.4336519565808 88.766256648759 13.9594592476206 113.858598728228 100.757413285198 0 79.1886724755317 26.0272638277522 115.858022329491 51.0683847056869 180.249383259709
"23N2018" 182.635972711982 19.6180466501558 341.608286180855 16.7656479355935 223.304658626442 37.1089554733626 1792.90679380688 0 204.045074325069 26.0518844539009 164.29038778572 35.1011401276052 182.44522136649 11.9756064360504 610.455882332468 146.752932714308 184.705765770679 12.593618360925 81.3487713173126 35.1884954957972 93.7139386076416 59.9425283756452 0 13.1662323329878 5.06870495843945 30.4002400646709 78.7537410267694 6.40165918861212 83.0454425699205 31.283370392375 70.1971581334729 41.8849804108451 63.2840341858888 5.5086463733662 196.720196710494 39.847376915333 32.3666764409822 21.1979271366485 85.2920864818252 12.8355979045074 111.833060159589 85.4991374905274 26.0229867324013 72.1622319605158 31.0692816791588 148.546360656714 62.584985278813 232.390292393752
"3N2016" 176.030969984152 22.1940627852293 293.951587016497 14.1718164259667 178.709238662019 36.3422219062741 1737.53282476092 0 230.629281705632 26.8637218935856 154.048859874079 25.4415892378883 195.175818757027 14.3978698724776 561.802470852958 133.803907907865 167.652282206498 6.12320572603809 56.5024925590014 28.5415581304798 61.7875928167558 53.2049973774637 0 14.0251129770377 11.7186235316536 33.1528440953525 82.277966093405 7.46929220803219 86.0071232513385 34.7461246747661 69.6316483529439 45.8153489024663 52.296334594185 5.98415940722201 181.390970450323 46.5026980248416 30.2654533699929 13.5641113233876 93.5604103810946 7.47322793572225 99.4121210255989 71.8544794958553 24.6626681517506 66.8933102397344 34.6963326023406 130.33879376249 57.7022547819454 225.591896013974
"3N2017" 123.938554288121 18.534444172793 324.147208477468 17.1573068733018 206.587843506374 28.9612925870473 1713.43055437761 0 197.19012326348 31.4830992899415 168.19571363717 22.5924557279138 185.982231400258 8.89983366508867 500.180338868903 146.294934450869 153.530722530636 13.9378254720271 61.3720427125945 26.5699252918343 58.4779790116588 43.2766552419532 0 16.0431159609502 8.130086594542 30.741278519168 88.5061272590943 8.35425054217441 87.2892252288193 40.2857119736499 69.7227053235327 48.9750449892246 48.4088271942605 0 155.353530564411 53.5295873525397 34.4173333990334 25.1490390475076 100.490938812079 8.4965195357115 110.62851981948 83.7636424027009 31.3960190889577 68.1705739206385 33.2483012191616 130.510134246445 59.7812299948278 213.208337624748
"3N2018" 150.843958662821 27.2298799060624 384.920792993624 14.1096086833718 212.939397443822 25.0194146799574 1970.87984920324 0 179.019904716405 41.8776019746677 188.83336652188 12.5171371989926 220.783240492812 13.3990991154189 512.319000877135 173.36785300872 185.761558083924 0 77.460121106132 12.4687938915397 80.2556105250759 38.1595178758129 0 27.3532561334619 0 26.8624473826507 91.6827068907888 12.9071230530757 92.7369592105075 53.4211141933848 108.55927531417 40.8637940053347 69.558706827401 0 147.423836788421 66.9392469347007 52.5639495087193 12.4629121029417 137.882546631999 14.6299613604376 120.378942519381 93.0467854368705 26.5210393798919 96.5171368751109 25.3425646956201 118.127286032448 37.7265497904972 184.279316234973
"6N2016" 173.387911681717 21.1711535555548 332.938192053933 19.0893559236965 200.715878659845 39.5908600802977 1740.70088782792 0 239.242002649877 27.1384950004914 140.264597108567 34.315722759612 196.875286030136 7.29743425782081 563.886100973565 155.732102953238 173.761368004603 16.2786925404475 71.771243344482 37.1295216436902 77.7892548564418 62.3471413477389 0 12.9446476255224 11.3239038576843 30.8960562202491 77.8965651949122 7.03436231359443 89.3483863011791 39.0537099245533 67.6014799852131 41.3279896813686 54.5183857666553 5.67409879858229 178.287461440125 44.0854222418868 33.7252251167203 24.10458630985 88.5167189877782 7.20385313460353 100.177616703567 77.3019967260745 32.7327422919321 74.2190696427037 32.4740469638516 155.581722385409 60.3507020939265 219.083937088336
"6N2017" 176.352723946543 22.8931432663823 306.997988229735 12.396297999462 161.364178294966 19.6206156122632 1749.32191593929 0 210.141095203109 39.1082798623602 173.858383688613 19.2533763963326 217.783176830928 10.4510164084329 583.264245277157 138.189191648673 157.600734838443 8.7362041250351 76.2439237724323 31.9952453506264 74.3249593567718 62.209588050258 0 19.39696290617 9.11514553383679 38.9605369922623 89.8059525996814 9.92408777909141 96.3327789572139 30.1527384846218 75.1730004839703 40.5666676582013 48.9264334297194 0 135.767364944171 47.9577423390926 50.8953996683596 23.8067039582887 114.207164661279 10.7867143600524 96.614531423268 92.3317896497461 9.82792212965831 79.6417510950822 30.9520592676387 125.05513893468 38.1466732788421 201.200349928706
"6N2018" 149.484437966131 27.4229651079516 322.24957527066 17.9944334352018 199.994220632813 16.6905722834996 1702.21513593088 0 215.790066952058 38.26644131414 149.889878540974 34.0313399836708 198.264295373106 9.86678390766492 549.137314010918 152.781157691279 164.770521960547 8.45420692035919 80.2389295161069 34.0969260706858 83.243378874856 48.2054271206382 0 19.3410634239602 0 28.5191089601791 90.6118790541735 9.57521883382204 64.5709872611934 37.1599728432666 83.4466070903435 26.6366026232825 47.1604192325521 0 145.25843452213 56.3796418540185 38.8560156574585 17.0646913745475 94.414973582194 10.2748416533235 92.1122766873159 84.504276120985 16.7144447205118 74.8996346514388 43.8707201723845 151.887939102957 44.8797427100647 189.934493833284
"16soil19N" 209.641001604426 19.4007343632932 378.524798372343 21.3794385733687 251.508587366687 32.1874967966734 2002.44804289961 0 270.739265931006 31.5287536758079 159.008491766917 39.2145523403918 229.705556055809 21.6090851594655 714.518882122809 172.936935199792 175.84395158898 9.92952402498672 62.2087727307014 37.7808736438932 101.034859910058 61.0367397142243 4.65309977347643 12.8814303168838 19.2915958211693 30.0152052935233 90.0907891934832 11.3451917137839 96.6431763341349 29.2363477942488 60.8237773118956 48.5225282807201 67.1190798718639 5.43179929529226 202.900987442383 38.3164959904365 45.732719390143 21.33766488465 106.880104888305 16.6619942709231 107.545150473307 97.7860287565786 10.3656642813671 78.9590228858908 30.3494676088101 154.004888269293 61.3622318568228 250.151605514894
"16soil23N" 196.16812808128 20.3554996445659 354.511036479574 23.1074167235429 207.771154222086 28.8827336126534 1976.58305483335 0 268.281282521761 33.1599939751761 146.230317860495 40.9513245247827 222.032140505669 22.6181425581647 671.088042086996 164.422866818426 173.394799264201 5.69647869069967 59.6593079664954 34.6741586429097 101.932441832653 68.7629984625107 5.17323159685359 13.1607220257548 15.8770520955979 31.5744983978857 93.3163724757111 12.0928481697807 90.1969502089508 35.9908139356428 64.3768768518896 51.798129361055 64.7623321209175 5.64416670851511 180.432975586967 39.9141195328626 33.7909693265068 17.2133144411212 93.530575538251 17.6124837498172 92.9746866455535 92.8502476727746 5.5713096953599 67.8081653842503 32.7452189247017 153.139119581506 60.5339334276836 251.833579204318
"16soil3N" 211.161474149304 18.0434281900651 381.491872960117 22.9335785154972 266.123530680602 31.2333632013451 2044.34634980251 0 303.431979888722 27.978423264916 162.064861362301 49.1881667271278 243.419253281038 21.5078963539721 729.404007750096 168.628870764227 197.166912466479 9.45984076208116 59.498642494139 40.9531445616256 110.482226197121 66.5977468018239 4.1905334734241 12.2248859519713 19.9776943193757 28.7076198256279 92.4437833068367 16.4750899291985 104.652853769076 32.0485196202038 58.1047464804461 53.8161679374807 66.2202530563832 5.25723774719831 232.801269682963 35.4122447485904 42.736573712383 34.5886289746911 111.056935196386 15.2503919824746 114.951119227006 100.785503086513 13.4091800028825 89.4205912666936 29.7377692014484 162.431510493981 59.1881600801631 274.478292190527
"16soil6N" 212.663278116359 19.3528978058731 391.189093730238 22.1257512965692 241.810489347629 32.1948406133776 1998.56286312458 0 290.832210516132 31.9142009767488 155.012836467611 44.4686361088975 237.656390967219 21.8122181863723 704.666957561281 168.80705608007 177.339500673879 10.2025592708901 53.2202903615025 38.2188062488394 102.188483429227 61.6150797569703 0 12.8541988383087 19.1320734707098 29.5248861707251 95.3007831195117 11.5131810130099 96.383557051535 34.2320808961567 60.5424530202101 53.3581155504429 59.7264202649391 5.52144390441378 204.922772283179 39.1774431291811 37.124107080326 21.2097225349978 103.153302639937 16.9100861726143 103.461477237493 98.1768127904571 10.4735741663726 82.8079471606086 30.5980406835731 161.433799524541 61.291785748302 264.341239234614
"17soil19N" 189.874292562678 20.0434888398836 364.280709955271 21.9830112013211 232.221669112316 25.0866030096812 1866.60489281435 0 272.995339562445 24.7191452592479 170.129915733611 44.6945288849723 203.062190188259 12.6261444865036 656.485764162032 156.663446970486 177.192574900372 10.4876252746714 63.178959096765 33.5227679379011 90.2559021928337 57.3532702276403 4.38023611442032 12.9244247973992 28.0937261210638 27.4343137703174 91.7906004487359 15.7228633540931 104.959945817249 29.7339912628241 55.394617450911 53.2234392301524 61.5543504817858 5.44079646903422 196.657973007099 35.1319065780556 41.9606091025059 26.1589371548909 101.162960948749 20.6326442313081 109.008394343667 97.0825837736426 18.7570328596778 86.8731985229196 31.1281116270447 148.182185474387 54.2567406206827 255.796540725278
"17soil23N" 182.148706789585 20.1895069043466 366.377096282731 17.929523721168 206.471404393976 21.4384363039998 1831.04537045963 0 245.218424252176 24.9607567164906 156.26925272034 43.7436818498796 203.561008004848 17.6669052811754 664.190169412413 153.061394520634 178.066136273694 10.3885222741806 59.1504076581931 25.739234658053 102.313443057702 53.7172811691314 4.54553966921951 13.3691028522416 28.4421794673069 23.9536781618488 89.8050906539705 11.5855821213835 107.959120828225 30.7338032060261 57.3601787259715 49.7138450267263 54.8025374857026 5.79712307943383 200.921564165803 36.1798897649548 38.433794679938 26.7361195822739 91.6347912010988 16.9179182929223 107.663547334885 89.9304482977425 14.7278313889844 86.1512976582772 27.1549314006451 133.375040046636 50.1882879354974 238.672652840034
"17soil3N" 163.522220792533 22.3533305966555 341.26085350703 14.5611583162902 184.343176005275 28.873336146707 1808.3816916797 0 232.674930604605 27.5218750880413 142.849448379585 36.7519612411019 178.994143295396 13.9783928465548 586.682230208309 154.344161639736 177.400988387044 6.31703191110371 54.0650079373998 28.6006135069133 82.7948523185073 64.9162258612256 0 14.8103892471257 11.0188004087282 25.9746780427581 88.9747740070051 18.8396290927418 101.181322496076 22.5071042526072 57.3674827150025 51.2583116310894 60.7639846099583 6.17744442251888 179.490465694109 39.5336633658152 37.1471674129691 19.2117090753062 96.5902609345357 13.4084731543885 102.977299224593 83.7761245855052 16.7147520121607 68.0653834208653 30.2880333853728 136.248406073756 52.5739786913043 209.970412116581
"17soil6N" 172.141562122581 22.8635925640605 327.511459202432 20.2463776236981 184.596487492707 29.3326776789771 1731.14365872232 0 250.458462535661 28.472282973541 160.593864222247 44.7334395402681 186.995053045633 13.9674394738374 575.030479897963 143.93919836576 160.464751444869 6.30582605955677 59.1014530388397 28.4691720483259 84.8046141090467 66.0651775992156 0 15.0699843228713 16.8218580647563 25.9152719498305 72.7945821257644 12.4654446232805 100.795977106597 27.944665190552 59.4362180757461 40.1383401208976 56.2367012183306 6.00367367589143 141.58627567567 40.4325589867784 37.8259513331899 19.945947852466 96.2446648334196 13.8236235158312 102.500073535514 85.3887984630884 22.1396727583755 70.2987605686669 30.191152538903 137.6920499978 35.2478811902578 216.077757674669
"18soil19N" 187.290282710169 20.3180066379831 367.256856340579 18.1919712077862 231.383936904685 26.7972079206441 1852.67292097017 0 230.502434869385 25.5623214126951 160.724975807742 43.0916260209746 209.372437882899 13.0692844770141 655.480586855759 156.991908223765 163.223499821249 10.3768837846548 59.3926371922362 34.4402609661477 79.2137068861937 53.4412370159286 4.57798410695151 13.2022368473914 28.3593616941618 28.342967976973 87.3954288316466 16.1353397403063 103.739809911153 30.1604162822777 56.6956537911681 54.3676043269392 57.4217835813374 5.45663021085595 180.324145255017 35.782596876591 42.7933406083287 26.499653272109 86.4633021167839 12.4012738754072 111.842985347147 90.738720394283 18.8374217560816 85.0320031607629 27.3376964887187 139.170298103756 51.1522800951627 264.626207774309
"18soil23N" 180.972955883972 20.9283542107094 354.755816434704 13.638441028898 222.77347888779 26.6381236275675 1801.81972933146 0 250.514281683561 23.6334023060984 163.394121045442 39.8836948233246 203.752521047481 18.2069953921921 642.597506569331 144.621579150877 176.880739601858 10.706472385569 65.0750320452066 31.0440611179878 95.906368725704 59.3060168220512 0 13.3827694891212 29.6437682812725 28.7322215030796 92.6663185174831 12.0658977840092 98.6813644688936 35.2904442885017 57.7404876929478 46.2004830185267 56.2548628635525 5.68197451924616 175.870712391613 36.6967730198595 34.1266098635871 32.1510412932496 84.640018675995 17.400371006353 104.899243822354 87.5441047057293 14.7120531753683 86.463935345914 31.9239737000187 132.666755051623 51.8360362584781 251.621528019689
"18soil3N" 163.853550796984 22.7072784060279 355.74716760035 15.3056661226526 176.583234377566 24.5900709656629 1707.22645049675 0 222.45260940547 28.3217919129031 147.182400644763 44.2696824612214 181.018784454019 14.634768123806 550.174207766931 152.547724669466 168.471631554766 12.4478677863688 60.5861060871387 29.2115472932037 87.1221915672681 61.2084577945536 0 15.286231024075 5.87508246191768 26.6064572641662 86.1306349171197 13.0083129812173 84.3146170080395 23.6613773790997 60.5270796184887 52.8447313989615 57.2256714511611 6.32844972804103 145.440209097428 41.0637938092578 38.5610937072728 20.1097108507349 93.8484775820981 14.3012263965052 99.8741760654193 74.8242681966668 6.14287631309456 64.6276853479536 30.5533456826068 130.212886683524 47.4730657430538 211.041686742691
"18soil6N" 169.984412812188 22.9215324010217 333.806529980674 14.8929276999461 185.168605642348 18.6984051955524 1752.38952466225 0 241.041641574163 28.121260602603 151.624025802682 44.5156103276461 194.82137919468 20.0707113961697 584.778624855349 157.281349381235 163.882750305795 6.51511502255081 60.8938210573304 22.8136975837172 68.0765811895087 67.0403101034823 0 14.969252053246 16.6824434117462 26.6768583010836 79.7430343269523 12.2995109183657 95.0599861113874 34.0090039205818 59.5356695271647 46.5410375122047 51.6481420066266 6.51781972343639 159.784790027818 40.7252877226079 38.3844364766995 14.437533923968 96.9312583330246 14.4083170334283 110.656039322349 81.8749744133226 5.78488779678043 70.4341777390373 30.8170409766988 134.69939927549 40.4071789138006 211.107784849262
